Surname,Firstname,NRS,Box number,Full Name,Year appointed silk,Date of correspondence,Digital ID,Archives Investigator link
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,15 Apr 1913,NRS302_333_a127_10_42918_[12]_00002,
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,16 Apr 1913,NRS302_333_a127_10_42918_[12]_00003,
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,10 Apr 1913,NRS302_333_a127_10_42918_[12]_00004,
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,10 Apr 1913,NRS302_333_a127_10_42918_[12]_00005,
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,10 Apr 1913,NRS302_333_a127_10_42918_[12]_00006,
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,31 Mar 1913,NRS302_333_a127_10_42918_[12]_00001,
Piddington,Albert Bathurst,NRS302_333,10/42918,Daily Telegraph - Albert Bathurst Piddington,1913,17 Apr 1913,NRS302_333_a127_10_42918_[12]_00012,
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,15 Apr 1913,NRS302_333_a127_10_42918_[12]_00013,
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,15 Apr 1913,NRS302_333_a127_10_42918_[12]_00014,
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,01 Jan 1913,NRS302_333_a127_10_42918_[12]_00007,
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,21 Mar 1913,NRS302_333_a127_10_42918_[12]_00008,
Piddington,Albert Bathurst,NRS302_333,10/42918,The Sun - Application for Silk - Albert Bathurst Piddington,1913,28 Mar 1913,NRS302_333_a127_10_42918_[12]_00009,
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,20 Feb 1916,NRS302_333_a127_10_42918_[13]_00019,
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,28 Feb 1916,NRS302_333_a127_10_42918_[13]_00014,
Piddington,Albert Bathurst,NRS302_333,10/42918,Albert Bathurst Piddington,1913,14 Feb 1916,NRS302_333_a127_10_42918_[13]_00021,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,28 Feb 1916,NRS302_333_a127_10_42918_[13]_00014,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,20 Feb 1916,NRS302_333_a127_10_42918_[13]_00019,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,30 May 1905,NRS302_333_a127_10_42918_[05]_00002,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,05 Feb 1901,NRS302_333_a127_10_42918_[02]_00022,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,05 Feb 1901,NRS302_333_a127_10_42918_[02]_00023,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,30 May 1905,NRS302_333_a127_10_42918_[05]_00003,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,17 May 1905,NRS302_333_a127_10_42918_[05]_00016,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,11 May 1905,NRS302_333_a127_10_42918_[05]_00009,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,01 Jan 1901,NRS302_333_a127_10_42918_[06]_00032,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,04 Mar 1907,NRS302_333_a127_10_42918_[07]_00008,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,24 Jul 1901,NRS302_333_a127_10_42918_[02]_00013,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,24 Jul 1901,NRS302_333_a127_10_42918_[02]_00012,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,15 Jul 1901,NRS302_333_a127_10_42918_[02]_00011,
Pilcher,Charles Edward,NRS302_333,10/42918,Charles Edward Pilcher,1887,15 Jul 1901,NRS302_333_a127_10_42918_[02]_00010,
Pitt,,NRS302_333,10/42917A,Arthur Gladstone Matcham Pitt,1934,18 Sep 1934,NRS302_333_a127_10_42917_[18]_00001b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\200
Pitt,Arthur Gladstone Matcham,NRS302_333,10/42917A,Arthur Gladstone Matcham Pitt,1934,18 Sep 1934,NRS302_333_a127_10_42917_[18]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\200
Pitt,Arthur Gladstone Matcham,NRS302_333,10/42917A,Arthur Gladstone Matcham Pitt,1934,21 Aug 1934,NRS302_333_a127_10_42917_[18]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\200
Pitt,Arthur Gladstone Matcham,NRS302_333,10/42917A,Arthur Gladstone Matcham Pitt,1934,10 Aug 1934,NRS302_333_a127_10_42917_[18]_00004,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\200
Pitt,Arthur Gladstone Matcham,NRS302_333,10/42917A,Arthur Gladstone Matcham Pitt,1934,21 Aug 1934,NRS302_333_a127_10_42917_[18]_00005,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\200
Pitt,Arthur Gladstone Matcham,NRS302_333,10/42917A,Arthur Gladstone Matcham Pitt,1934,23 Aug 1934,NRS302_333_a127_10_42917_[18]_00023,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\200
Pitt,Arthur Gladstone Matcham,NRS302_333,10/42917A,Arthur Gladstone Matcham Pitt,1934,22 Aug 1934,NRS302_333_a127_10_42917_[18]_00017,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\200
Pitt,Arthur Gladstone Matcham,NRS302_333,10/42917A,Arthur Gladstone Matcham Pitt,1934,22 Aug 1934,NRS302_333_a127_10_42917_[18]_00018,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\200
Pitt,Arthur Gladstone Matcham,NRS302_333,10/42917A,Arthur Gladstone Matcham Pitt,1934,23 Aug 1934,NRS302_333_a127_10_42917_[18]_00021,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\200
Pitt,Arthur Gladstone Matcham,NRS302_333,10/42917A,Arthur Gladstone Matcham Pitt,1934,23 Aug 1934,NRS302_333_a127_10_42917_[18]_00022,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\200
Pitt,Arthur Gladstone Matcham,NRS302_333,10/42917A,Arthur Gladstone Matcham Pitt,1934,22 Aug 1934,NRS302_333_a127_10_42917_[18]_00014,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\200
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,21 Jun 1946,NRS302_333_a127_10_42917_[47]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,28 Jun 1946,NRS302_333_a127_10_42917_[47]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,28 Jun 1946,NRS302_333_a127_10_42917_[47]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,28 Jun 1946,NRS302_333_a127_10_42917_[47]_00004,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,28 Jun 1946,NRS302_333_a127_10_42917_[47]_00005,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,27 Jun 1946,NRS302_333_a127_10_42917_[47]_00006,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,28 Jun 1946,NRS302_333_a127_10_42917_[47]_00007,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,28 Jun 1946,NRS302_333_a127_10_42917_[47]_00008,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,27 Jun 1946,NRS302_333_a127_10_42917_[47]_00009,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,24 Jun 1946,NRS302_333_a127_10_42917_[47]_00014,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,13 Jun 1946,NRS302_333_a127_10_42917_[47]_00015,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,12 Jun 1946,NRS302_333_a127_10_42917_[47]_00016,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,19 Jun 1946,NRS302_333_a127_10_42917_[47]_00017,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,12 Jun 1946,NRS302_333_a127_10_42917_[47]_00018a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,13 Jun 1946,NRS302_333_a127_10_42917_[47]_00018b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,13 Jun 1946,NRS302_333_a127_10_42917_[47]_00019,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,01 Jun 1946,NRS302_333_a127_10_42917_[47]_00010,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,26 Jun 1946,NRS302_333_a127_10_42917_[47]_00011,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,24 Jun 1946,NRS302_333_a127_10_42917_[47]_00012,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00007,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00044,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Rainbow,Alfred Ernest,NRS302_333,10/42917B,Alfred Ernest Rainbow,1946,16 Dec 1942,NRS302_333_a127_10_42917_[38]_00026,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\234 
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,06 Feb 1906,NRS302_333_a127_10_42918_[06]_00029,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,04 Mar 1907,NRS302_333_a127_10_42918_[07]_00008,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,01 Jan 1906,NRS302_333_a127_10_42918_[06]_00035,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,02 Jul 1909,NRS302_333_a127_10_42918_[08]_00029,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,24 Nov 1905,NRS302_333_a127_10_42918_[06]_00009,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,28 Nov 1905,NRS302_333_a127_10_42918_[06]_00012a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,28 Nov 1905,NRS302_333_a127_10_42918_[06]_00012b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,29 Nov 1905,NRS302_333_a127_10_42918_[06]_00013,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,29 Nov 1905,NRS302_333_a127_10_42918_[06]_00014,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,29 Nov 1905,NRS302_333_a127_10_42918_[06]_00015,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,02 Feb 1906,NRS302_333_a127_10_42918_[06]_00016,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,05 Dec 1905,NRS302_333_a127_10_42918_[06]_00017,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,05 Dec 1905,NRS302_333_a127_10_42918_[06]_00018,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,05 Dec 1905,NRS302_333_a127_10_42918_[06]_00019,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,12 Dec 1905,NRS302_333_a127_10_42918_[06]_00020,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,12 Dec 1905,NRS302_333_a127_10_42918_[06]_00020,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,03 Feb 1906,NRS302_333_a127_10_42918_[06]_00026a,
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,03 Feb 1906,NRS302_333_a127_10_42918_[06]_00026b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,03 Feb 1906,NRS302_333_a127_10_42918_[06]_00026c,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,05 Feb 1906,NRS302_333_a127_10_42918_[06]_00027,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,05 Feb 1906,NRS302_333_a127_10_42918_[06]_00028,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,16 Feb 1906,NRS302_333_a127_10_42918_[06]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,20 Feb 1916,NRS302_333_a127_10_42918_[13]_00019,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,28 Feb 1916,NRS302_333_a127_10_42918_[13]_00014,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,14 Feb 1916,NRS302_333_a127_10_42918_[13]_00021,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,31 Mar 1913,NRS302_333_a127_10_42918_[12]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Ralston,Alexander Gerard,NRS302_333,10/42918,Alexander Gerard Ralston,1906,02 Jul 1909,NRS302_333_a127_10_42918_[09]_00042,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\201
Reid,George Houstoun,NRS302_333,10/42918,George Houstoun Reid,1898,20 Feb 1916,NRS302_333_a127_10_42918_[13]_00019,
Reid,George Houstoun,NRS302_333,10/42918,George Houstoun Reid,1898,11 May 1905,NRS302_333_a127_10_42918_[05]_00009,
Reid,George Houstoun,NRS302_333,10/42918,George Houstoun Reid,1898,30 May 1905,NRS302_333_a127_10_42918_[05]_00003,
Reid,George Houstoun,NRS302_333,10/42918,George Houstoun Reid,1898,30 May 1905,NRS302_333_a127_10_42918_[05]_00002,
Reid,George Houstoun,NRS302_333,10/42918,George Houstoun Reid,1898,05 Feb 1901,NRS302_333_a127_10_42918_[02]_00023,
Reid,George Houstoun,NRS302_333,10/42918,George Houstoun Reid,1898,28 Jan 1901,NRS302_333_a127_10_42918_[02]_00026,
Reid,George Houstoun,NRS302_333,10/42918,George Houstoun Reid,1898,28 Jan 1901,NRS302_333_a127_10_42918_[02]_00027,
Reid,George Houstoun,NRS302_333,10/42918,George Houstoun Reid,1898,28 Jan 1901,NRS302_333_a127_10_42918_[02]_00028,
Reid,George Houstoun,NRS302_333,10/42918,George Houstoun Reid,1898,04 Mar 1907,NRS302_333_a127_10_42918_[07]_00008,
Reid,George Houstoun,NRS302_333,10/42918,George Houstoun Reid,1898,05 Feb 1901,NRS302_333_a127_10_42918_[02]_00022,
Reid,George Houstoun,NRS302_333,10/42918,George Houstoun Reid,1898,,NRS302_333_a127_10_42918_[01]_00009,
Reid,George Houstoun,NRS302_333,10/42918,George Houstoun Reid,1898,,NRS302_333_a127_10_42918_[01]_00010,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,21 Nov 1945,NRS302_333_a127_10_42917_[47]_00013,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,24 Dec 1942,NRS302_333_a127_10_42917_[38]_00018,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,21 Dec 2014,NRS302_333_a127_10_42917_[38]_00015,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,24 Dec 1942,NRS302_333_a127_10_42917_[38]_00020,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,29 Dec 1942,NRS302_333_a127_10_42917_[38]_00025,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,14 Dec 1942,NRS302_333_a127_10_42917_[38]_00004,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,16 Dec 1942,NRS302_333_a127_10_42917_[38]_00002,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,16 Dec 1942,NRS302_333_a127_10_42917_[38]_00003,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,21 Dec 1942,NRS302_333_a127_10_42917_[38]_00001,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,16 Dec 1942,NRS302_333_a127_10_42917_[38]_00027,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,01 Dec 1942,NRS302_333_a127_10_42917_[38]_00028,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,02 Oct 1943,NRS302_333_a127_10_42917_[38]_00032,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,02 Oct 1943,NRS302_333_a127_10_42917_[38]_00033,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,15 Dec 1942,NRS302_333_a127_10_42917_[36]_00011,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,15 Dec 1942,NRS302_333_a127_10_42917_[36]_00012,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,03 Dec 1942,NRS302_333_a127_10_42917_[36]_00005,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,02 Dec 1942,NRS302_333_a127_10_42917_[36]_00006,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,02 Dec 1942,NRS302_333_a127_10_42917_[36]_00007,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,14 Dec 1942,NRS302_333_a127_10_42917_[36]_00008,
Reynolds,Edward Russell Thomas,NRS302_333,10/42917B,Edward Russell Thomas Reynolds,1942,31 Dec 1942,NRS302_333_a127_10_42917_[36]_00001,
Rich,George Edward,NRS302_333,10/42918,George Edward Rich,1911,07 Mar 1916,NRS302_333_a127_10_42918_[13]_00013,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\16
Rich,George Edward,NRS302_333,10/42918,George Edward Rich,1911,28 Feb 1916,NRS302_333_a127_10_42918_[13]_00014,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\16
Rich,George Edward,NRS302_333,10/42918,George Edward Rich,1911,14 Feb 1916,NRS302_333_a127_10_42918_[13]_00021,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\16
Rich,George Edward,NRS302_333,10/42918,George Edward Rich,1911,08 Mar 1911,NRS302_333_a127_10_42918_[10]_00005,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\16
Rich,George Edward,NRS302_333,10/42918,George Edward Rich,1911,03 Mar 1911,NRS302_333_a127_10_42918_[10]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\16
Rich,George Edward,NRS302_333,10/42918,George Edward Rich,1911,03 Mar 1911,NRS302_333_a127_10_42918_[10]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\16
Rich,George Edward,NRS302_333,10/42918,George Edward Rich,1911,08 Mar 1911,NRS302_333_a127_10_42918_[10]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\16
Rich,George Edward,NRS302_333,10/42918,George Edward Rich,1911,07 Mar 1911,NRS302_333_a127_10_42918_[10]_00007,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\16
Rich,George Edward,NRS302_333,10/42918,George Edward Rich,1911,18 Feb 1911,NRS302_333_a127_10_42918_[10]_00008,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\16
Rich,George Edward,NRS302_333,10/42918,George Edward Rich,1911,15 Feb 1911,NRS302_333_a127_10_42918_[10]_00011,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\16
